Text,Label,Processed_Text,Tokenized
find_hod_po,Head of Digital Consumer,findhodpo,[44]
find_hod_po,Tell me the details of Digital head?,findhodpo,[44]
find_hod_po,Who is the head of Advanced Analytics?,findhodpo,[44]
find_hod_po,Product Owner of I2M,findhodpo,[44]
find_hod_po,Who is the head of analytics?,findhodpo,[44]
find_hod_po,List of heads in digital,findhodpo,[44]
find_hod_po,What are the roles in Signify?,findhodpo,[44]
find_hod_po,Head of ERP Transformation,findhodpo,[44]
find_hod_po,Who is the head of Analytics Business Partner?,findhodpo,[44]
find_hod_po,Who is my ABP?,findhodpo,[44]
find_hod_po,Product Owner of Central Functions,findhodpo,[44]
find_hod_po,Show the details of service owners and their heads,findhodpo,[44]
find_hod_po,Who is the ABP for me?,findhodpo,[44]
find_hod_po,Owner of ERP Transformation,findhodpo,[44]
find_hod_po,Can I know who are the product owners?,findhodpo,[44]
find_hod_po,Who is the HoD?,findhodpo,[44]
find_hod_po,I want to know who are the heads and owners in digital,findhodpo,[44]
find_hod_po,Can you provide the list of analytical business partners?,findhodpo,[44]
find_hod_po,Head of common business applications,findhodpo,[44]
find_hod_po,I'd like to know the details of the Product Owner,findhodpo,[44]
find_hod_po,Who is my ABP and what do I do?,findhodpo,[44]
find_hod_po,List of product owners in digital,findhodpo,[44]
find_hod_po,Who is my Service Owner?,findhodpo,[44]
find_hod_po,Who is the head of Enterprise Information Management?,findhodpo,[44]
find_hod_po,Owner of Application Services,findhodpo,[44]
find_hod_po,Head of Application Services,findhodpo,[44]
request_office_functional_account,Get Office Professional installed on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office Suite on a Windows machine for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Microsoft Office activation for a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Desktop installation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Office applications on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Office applications on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office Suite on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Office Suite on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Office applications on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Office Suite on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Suite installation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Microsoft Office on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,I need an Office license for my functional ID.,requestofficefunctionalaccount,[42]
request_office_functional_account,I need Office for my functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office applications on a Windows machine for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office for a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Desktop activation for a Windows device on a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,I need Office on my functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Microsoft Office on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Office Suite on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Desktop installation for a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Get Office Desktop software up and running on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Microsoft Office Suite activation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Get Office applications installed on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Office applications on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Office Desktop on a Windows machine for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Microsoft Office on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office Desktop software on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Desktop software activation to be installed on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Office Desktop on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,I want Office for my functional device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office for a functional account on Windows.,requestofficefunctionalaccount,[42]
request_office_functional_account,I need Office 365 for my functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Office Desktop on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,"On my functional ID, I need Office.",requestofficefunctionalaccount,[42]
request_office_functional_account,I need an Office Desktop license.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Microsoft Office Professional activation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Turn on Office Desktop on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office Professional on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Microsoft Office on a Windows machine for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Desktop software activation to be installed on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Turn on Office Desktop on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Microsoft Office Suite activation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office software on a Windows device for a functional account.,requestofficefunctionalaccount,[42]
request_office_functional_account,Install Office Desktop on a Windows machine.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Suite installation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Office Desktop activation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Request Microsoft Office 365 activation for a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Enable Office Professional on a Windows device.,requestofficefunctionalaccount,[42]
request_office_functional_account,Activate Office software on a Windows device.,requestofficefunctionalaccount,[42]
reset_ext_acc_password,"I am new to external account, help me set it up",resetextaccpassword,[147]
reset_ext_acc_password,Login using external account ID,resetextaccpassword,[147]
reset_ext_acc_password,Reset external account,resetextaccpassword,[147]
reset_ext_acc_password,Reset my external account password,resetextaccpassword,[147]
reset_ext_acc_password,Not able to login using my external account ID,resetextaccpassword,[147]
reset_ext_acc_password,I need a new external account password,resetextaccpassword,[147]
reset_ext_acc_password,Help me to reset my external account password,resetextaccpassword,[147]
reset_ext_acc_password,I don't remember my external account password,resetextaccpassword,[147]
reset_ext_acc_password,External account is new and help to get access,resetextaccpassword,[147]
reset_ext_acc_password,How to reset my external account password,resetextaccpassword,[147]
reset_ext_acc_password,Want to reset external account password,resetextaccpassword,[147]
reset_ext_acc_password,Password for external account,resetextaccpassword,[147]
reset_ext_acc_password,Provide link to sign in external account,resetextaccpassword,[147]
reset_ext_acc_password,Password reset external account,resetextaccpassword,[147]
reset_ext_acc_password,How can I change my external account password,resetextaccpassword,[147]
reset_ext_acc_password,Reset password of external,resetextaccpassword,[147]
reset_ext_acc_password,Resetting external account password,resetextaccpassword,[147]
reset_ext_acc_password,Please unblock my external account password,resetextaccpassword,[147]
reset_ext_acc_password,Help to reset external account password,resetextaccpassword,[147]
reset_ext_acc_password,External account login ID issue,resetextaccpassword,[147]
reset_ext_acc_password,Need to login using external account,resetextaccpassword,[147]
reset_ext_acc_password,"How can I login to my external account, I don't remember the password",resetextaccpassword,[147]
reset_ext_acc_password,I need a new external account password,resetextaccpassword,[147]
reset_ext_acc_password,"I am new to external account, help me sign in",resetextaccpassword,[147]
reset_ext_acc_password,Set up external account,resetextaccpassword,[147]
reset_ext_acc_password,Can you help me change my password for external account,resetextaccpassword,[147]
reset_ext_acc_password,External account password has to get unlocked,resetextaccpassword,[147]
reset_ext_acc_password,Have issues with external account password,resetextaccpassword,[147]
reset_ext_acc_password,External account system password reset,resetextaccpassword,[147]
reset_ext_acc_password,Check external account password reset,resetextaccpassword,[147]
reset_ext_acc_password,Need help to reset my password to my external account,resetextaccpassword,[147]
reset_ext_acc_password,Please help me reset my external account password,resetextaccpassword,[147]
reset_ext_acc_password,Need to reset password for external account,resetextaccpassword,[147]
reset_ext_acc_password,External account not logging in because of password,resetextaccpassword,[147]
reset_ext_acc_password,Issue in logging into external account,resetextaccpassword,[147]
reset_ext_acc_password,Can you help me change my external account password,resetextaccpassword,[147]
faq_security_awareness_123,Where can I find compliance schedules?,faqsecurityawareness123,[330]
faq_security_awareness_123,How to attach Privacy Schedule?,faqsecurityawareness123,[330]
faq_security_awareness_123,I want to attach a Lite Security Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the Network Access agreement schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,How to use a procurement agreement template?,faqsecurityawareness123,[330]
faq_security_awareness_123,I'd like to attach the IT Compliance Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,Where can I find the Full Security Schedule?,faqsecurityawareness123,[330]
faq_security_awareness_123,How can I attach a Supplier System Schedule?,faqsecurityawareness123,[330]
faq_security_awareness_123,Where to find a procurement agreement template?,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the Full Security Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,How should I use a procurement agreement template?,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the Supplier System Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the Privacy Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the Lite Security Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,Where to find the draft DPA?,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the IT Compliance Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,Where can I find the Data Processing Agreement?,faqsecurityawareness123,[330]
faq_security_awareness_123,I need to attach the Security Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,I want to attach the Privacy Schedule,faqsecurityawareness123,[330]
faq_security_awareness_123,How to attach the Full Security Schedule?,faqsecurityawareness123,[330]
faq_security_awareness_123,How do I find the compliance schedules for some procurement contracts?,faqsecurityawareness123,[330]
faq_security_awareness_123,I want to attach the Network Access agreement schedule,faqsecurityawareness123,[330]
